,-FASTWEB-B46191,room,-TIM-31632150,-Vodafone-A87551308,-FASTWEB-1-KqaCbNB8gxDV,-central perk,-iliadbox-6119A6_5Ghz,-Marchello,-SKY1D90F,-TISCALI5G-D7C773,-iliadbox-6119A6_2.4Ghz,-IBZ Docenti,-IBZ Segreteria,-IBZ Studenti,-HP-Print-1F-ENVY 5530 series,-Vodafone-A58823512,-TIM-19440709,-Wind3 HUB-EEFC21,-TISCALI-D7C76B,-Repeater,-Wind3 HUB - 1A3EF6,-TIM-23299342,-WLAN-VIDEO,-Wind3 HUB-39F023,-FASTWEB-g8Fz9A,-B628_0A03,-Vodafone5GHz-A87551308,-FASTWEB-qmV69t,-wlan-ospiti,-WOW FI - FASTWEB,-Vodafone-C00210182,-TP-Link_0F18,-Vodafone-C02020131_2GEXT,-Vodafone-A56664184,-Vodafone-A52587586,-wlan-parrocchia1,-TP-Link_38E8,-Wind3 HUB-42FF44,-SMARTCAM_16409,-HP-Print-4E-ENVY 4500 series,-RundulinaWifi,-Vodafone-C02130216,-iliadbox-69351B,-FASTWEB-UKTLHA,-IliadGhira,-Vodafone-A43001128,-ShellyPlus2PM-30C92286BD74,-TIM-58406596,-TP-Link_2EF2,-TIM-19440709_EXT,-enel-WiFi_7543A321_EXT,"-Nest Giacomo.ynm,",-InCarHotspot-065701,-Hotspot7742,-FASTWEB-s749jV,-Smartphone_connect_5ac645,-70mai_X200_3e14,-TP-Link_372D,-S23+ di Marco,-ShellyPlus2PM-30C9228656CC,-IBZ Direzione,-N30,-SSID,-Redmi 9,-SMARTCAM_17155,-DIRECT-KE-BRAVIA,-SoundBarSetup_B7C5
844,24.0,flat-mate-2,22.0,30.0,36.0,78.0,52.0,54.0,80.0,0.0,70.0,34.0,36.0,38.0,32.0,42.0,16.0,38.0,0.0,0.0,36.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,24.0,flat-mate-2,22.0,30.0,36.0,76.0,52.0,60.0,74.0,0.0,74.0,34.0,36.0,38.0,38.0,42.0,16.0,34.0,0.0,0.0,36.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,26.0,flat-mate-2,22.0,32.0,36.0,80.0,52.0,76.0,76.0,0.0,74.0,34.0,36.0,28.0,38.0,40.0,20.0,34.0,0.0,0.0,40.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,26.0,flat-mate-2,22.0,32.0,34.0,82.0,54.0,60.0,76.0,0.0,74.0,26.0,32.0,28.0,38.0,40.0,20.0,32.0,0.0,0.0,40.0,0.0,0.0,16.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,26.0,flat-mate-2,28.0,32.0,50.0,82.0,56.0,60.0,78.0,0.0,74.0,30.0,32.0,28.0,42.0,40.0,20.0,32.0,0.0,0.0,42.0,0.0,0.0,16.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,26.0,flat-mate-2,28.0,50.0,50.0,88.0,56.0,58.0,92.0,0.0,74.0,40.0,40.0,38.0,42.0,52.0,20.0,42.0,0.0,0.0,42.0,0.0,0.0,16.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,14.0,66.0,0.0,56.0,0.0,0.0,16.0,0.0,60.0,0.0,72.0,0.0,62.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,0.0,flat-mate-1,0.0,36.0,0.0,112.0,34.0,16.0,72.0,0.0,56.0,18.0,16.0,24.0,0.0,62.0,0.0,72.0,0.0,64.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0.0,flat-mate-1,0.0,38.0,0.0,110.0,36.0,38.0,74.0,0.0,56.0,34.0,16.0,24.0,0.0,58.0,0.0,70.0,0.0,62.0,88.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0.0,flat-mate-1,0.0,36.0,0.0,110.0,36.0,38.0,72.0,0.0,58.0,34.0,16.0,24.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,38.0,72.0,0.0,58.0,34.0,16.0,24.0,0.0,56.0,0.0,72.0,0.0,64.0,88.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,38.0,72.0,0.0,50.0,34.0,16.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,flat-mate-1,0.0,36.0,0.0,110.0,32.0,38.0,72.0,0.0,50.0,34.0,16.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,20.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,0.0,flat-mate-1,0.0,38.0,0.0,110.0,32.0,38.0,72.0,0.0,50.0,34.0,24.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,20.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.0,flat-mate-1,0.0,38.0,0.0,110.0,32.0,36.0,74.0,0.0,50.0,34.0,24.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,16.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,0.0,flat-mate-1,0.0,36.0,0.0,110.0,32.0,36.0,74.0,0.0,50.0,34.0,24.0,22.0,0.0,56.0,0.0,72.0,0.0,64.0,88.0,0.0,18.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0.0,flat-mate-1,0.0,36.0,0.0,110.0,32.0,38.0,72.0,0.0,50.0,0.0,24.0,26.0,0.0,56.0,0.0,72.0,0.0,62.0,86.0,0.0,18.0,0.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,0.0,flat-mate-1,0.0,36.0,0.0,110.0,32.0,38.0,74.0,0.0,50.0,0.0,24.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,18.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,38.0,72.0,0.0,50.0,0.0,24.0,22.0,0.0,58.0,0.0,72.0,0.0,62.0,88.0,0.0,18.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,38.0,72.0,0.0,50.0,0.0,24.0,22.0,0.0,62.0,0.0,70.0,0.0,64.0,88.0,0.0,18.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,flat-mate-1,0.0,34.0,0.0,110.0,34.0,38.0,72.0,0.0,50.0,0.0,24.0,22.0,0.0,56.0,0.0,70.0,0.0,64.0,86.0,0.0,18.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,38.0,72.0,0.0,50.0,0.0,24.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,18.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0.0,flat-mate-1,0.0,36.0,0.0,110.0,32.0,34.0,72.0,0.0,50.0,0.0,24.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,86.0,0.0,18.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.0,flat-mate-1,0.0,36.0,0.0,110.0,34.0,34.0,72.0,0.0,50.0,0.0,24.0,22.0,0.0,58.0,0.0,70.0,0.0,64.0,86.0,0.0,18.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,0.0,flat-mate-1,0.0,32.0,0.0,110.0,34.0,34.0,72.0,0.0,50.0,0.0,24.0,18.0,0.0,56.0,0.0,70.0,0.0,62.0,86.0,0.0,18.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.0,flat-mate-1,0.0,32.0,0.0,110.0,32.0,38.0,72.0,0.0,50.0,0.0,24.0,24.0,0.0,58.0,0.0,72.0,0.0,62.0,86.0,0.0,16.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,0.0,flat-mate-1,0.0,32.0,0.0,110.0,32.0,40.0,66.0,0.0,50.0,0.0,20.0,24.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,16.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.0,flat-mate-1,0.0,34.0,0.0,110.0,32.0,40.0,72.0,0.0,50.0,0.0,20.0,24.0,0.0,56.0,0.0,72.0,0.0,64.0,86.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,0.0,flat-mate-1,0.0,34.0,0.0,110.0,32.0,40.0,72.0,0.0,48.0,22.0,20.0,24.0,0.0,56.0,0.0,72.0,0.0,64.0,88.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,flat-mate-1,0.0,34.0,0.0,110.0,34.0,40.0,74.0,0.0,48.0,22.0,20.0,24.0,0.0,62.0,0.0,72.0,0.0,62.0,88.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,0.0,flat-mate-1,0.0,38.0,0.0,112.0,34.0,40.0,72.0,0.0,54.0,24.0,20.0,24.0,0.0,56.0,0.0,72.0,0.0,64.0,88.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,0.0,flat-mate-1,0.0,38.0,0.0,110.0,34.0,38.0,74.0,0.0,48.0,24.0,20.0,24.0,0.0,60.0,0.0,70.0,0.0,64.0,86.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,flat-mate-1,0.0,42.0,26.0,108.0,32.0,38.0,72.0,0.0,48.0,24.0,20.0,24.0,0.0,62.0,0.0,70.0,0.0,64.0,88.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.0,flat-mate-1,0.0,40.0,26.0,108.0,32.0,38.0,66.0,0.0,52.0,20.0,20.0,0.0,0.0,60.0,0.0,70.0,0.0,64.0,86.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,0.0,flat-mate-1,0.0,42.0,26.0,110.0,34.0,38.0,66.0,0.0,52.0,20.0,0.0,0.0,0.0,60.0,0.0,70.0,0.0,64.0,88.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,flat-mate-1,0.0,32.0,26.0,110.0,40.0,38.0,74.0,0.0,48.0,20.0,0.0,22.0,0.0,60.0,0.0,72.0,0.0,60.0,88.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,0.0,flat-mate-1,0.0,36.0,26.0,110.0,32.0,38.0,72.0,0.0,48.0,20.0,20.0,22.0,0.0,60.0,0.0,66.0,0.0,64.0,88.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,flat-mate-1,0.0,46.0,26.0,110.0,32.0,36.0,74.0,0.0,48.0,20.0,20.0,22.0,0.0,56.0,0.0,72.0,0.0,64.0,86.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0.0,flat-mate-1,0.0,34.0,26.0,110.0,32.0,36.0,72.0,0.0,50.0,20.0,20.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,86.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.0,flat-mate-1,0.0,34.0,26.0,110.0,32.0,38.0,72.0,0.0,50.0,20.0,20.0,22.0,0.0,56.0,0.0,72.0,0.0,62.0,86.0,0.0,18.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,0.0,flat-mate-1,0.0,32.0,0.0,110.0,34.0,38.0,72.0,0.0,50.0,20.0,20.0,22.0,0.0,60.0,0.0,72.0,0.0,62.0,86.0,0.0,18.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,0.0,flat-mate-1,0.0,36.0,24.0,110.0,34.0,38.0,72.0,0.0,50.0,20.0,20.0,22.0,0.0,58.0,0.0,72.0,0.0,64.0,88.0,0.0,18.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0,flat-mate-1,0.0,52.0,26.0,110.0,34.0,38.0,72.0,0.0,58.0,20.0,20.0,22.0,0.0,58.0,0.0,70.0,0.0,64.0,88.0,0.0,18.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,0.0,flat-mate-1,0.0,36.0,26.0,110.0,34.0,38.0,72.0,0.0,50.0,22.0,20.0,16.0,0.0,58.0,0.0,72.0,0.0,62.0,88.0,0.0,18.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,0.0,flat-mate-1,0.0,38.0,26.0,110.0,34.0,38.0,74.0,0.0,50.0,22.0,16.0,16.0,0.0,56.0,0.0,72.0,0.0,64.0,88.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0.0,flat-mate-1,0.0,36.0,26.0,110.0,34.0,38.0,74.0,0.0,52.0,22.0,16.0,24.0,0.0,58.0,0.0,74.0,0.0,64.0,86.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.0,flat-mate-1,0.0,36.0,26.0,110.0,34.0,38.0,72.0,0.0,52.0,22.0,16.0,24.0,0.0,56.0,0.0,72.0,0.0,64.0,88.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,0.0,flat-mate-1,0.0,36.0,26.0,110.0,32.0,38.0,72.0,0.0,50.0,22.0,16.0,24.0,0.0,58.0,0.0,70.0,0.0,64.0,88.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
